iter	Passed	Remaining
3919	1419487	2201654
3920	1419860	2201309
3921	1420208	2200924
3922	1420580	2200578
3923	1420913	2200170
3924	1421251	2199770
3925	1421616	2199414
3926	1421975	2199046
3927	1422315	2198650
3928	1422663	2198266
3929	1423013	2197886
3930	1423357	2197495
3931	1423699	2197103
3932	1424047	2196719
3933	1424407	2196353
3934	1424752	2195965
3935	1425120	2195612
3936	1425478	2195244
3937	1425827	2194862
3938	1426158	2194452
3939	1426514	2194080
3940	1426849	2193677
3941	1427211	2193314
3942	1427554	2192924
3943	1427891	2192523
3944	1428245	2192149
3945	1428603	2191779
3946	1428944	2191385
3947	1429310	2191030
3948	1429660	2190650
3949	1429988	2190235
3950	1430331	2189844
3951	1430688	2189474
3952	1431027	2189077
3953	1431377	2188697
3954	1431729	2188319
3955	1432068	2187922
3956	1432407	2187526
3957	1432751	2187136
3958	1433091	2186739
3959	1433455	2186381
3960	1433798	2185990
3961	1434127	2185578
3962	1434497	2185229
3963	1434854	2184859
3964	1435193	2184462
3965	1435552	2184095
3966	1435891	2183698
3967	1436230	2183302
3968	1436595	2182944
3969	1436953	2182576
3970	1437290	2182177
3971	1437637	2181792
3972	1437983	2181405
3973	1438314	2180997
3974	1438678	2180638
3975	1439005	2180223
3976	1439335	2179813
3977	1439668	2179407
3978	1440052	2179079
3979	1440407	2178707
3980	1440766	2178341
3981	1441133	2177985
3982	1441461	2177573
3983	1441822	2177209
3984	1442165	2176818
3985	1442501	2176417
3986	1442852	2176040
3987	1443191	2175643
3988	1443574	2175314
3989	1443926	2174936
3990	1444326	2174632
3991	1444658	2174225
3992	1445003	2173838
3993	1445364	2173474
3994	1445725	2173111
3995	1446071	2172726
3996	1446429	2172358
3997	1446784	2171985
3998	1447127	2171595
3999	1447467	2171201
4000	1447813	2170815
4001	1448165	2170439
4002	1448505	2170043
4003	1448846	2169650
4004	1449236	2169331
4005	1449581	2168945
4006	1449942	2168581
4007	1450280	2168184
4008	1450608	2167771
4009	1450968	2167406
4010	1451291	2166986
4011	1451646	2166614
4012	1451981	2166212
4013	1452384	2165913
4014	1452722	2165515
4015	1453098	2165175
4016	1453449	2164796
4017	1453786	2164397
4018	1454135	2164016
4019	1454487	2163640
4020	1454838	2163262
4021	1455181	2162873
4022	1455538	2162503
4023	1455877	2162109
4024	1456221	2161720
4025	1456572	2161342
4026	1456936	2160983
4027	1457280	2160595
4028	1457612	2160189
4029	1457945	2159785
4030	1458286	2159392
4031	1458625	2158997
4032	1458957	2158591
4033	1459314	2158222
4034	1459660	2157838
4035	1460065	2157540
4036	1460462	2157229
4037	1460810	2156847
4038	1461154	2156460
4039	1461494	2156066
4040	1461838	2155677
4041	1462180	2155288
4042	1462527	2154903
4043	1462866	2154508
4044	1463203	2154110
4045	1463530	2153698
4046	1463867	2153299
4047	1464227	2152935
4048	1464569	2152544
4049	1464917	2152162
4050	1465276	2151796
4051	1465634	2151429
4052	1465979	2151043
4053	1466318	2150648
4054	1466689	2150301
4055	1467033	2149912
4056	1467371	2149517
4057	1467801	2149254
4058	1468136	2148853
4059	1468485	2148473
4060	1468829	2148086
4061	1469172	2147697
4062	1469519	2147313
4063	1469861	2146924
4064	1470242	2146590
4065	1470581	2146196
4066	1470920	2145800
4067	1471262	2145409
4068	1471609	2145027
4069	1471943	2144625
4070	1472308	2144268
4071	1472666	2143901
4072	1473027	2143539
4073	1473374	2143155
4074	1473735	2142793
4075	1474084	2142413
4076	1474452	2142061
4077	1474800	2141679
4078	1475138	2141283
4079	1475483	2140897
4080	1475832	2140518
4081	1476196	2140159
4082	1476545	2139779
4083	1476907	2139418
4084	1477245	2139022
4085	1477609	2138664
4086	1477966	2138296
4087	1478298	2137891
4088	1478649	2137515
4089	1478990	2137123
4090	1479330	2136730
4091	1479672	2136340
4092	1480007	2135939
4093	1480349	2135549
4094	1480697	2135169
4095	1481036	2134775
4096	1481406	2134425
4097	1481743	2134029
4098	1482115	2133682
4099	1482464	2133302
4100	1482823	2132936
4101	1483234	2132646
4102	1483572	2132251
4103	1483905	2131849
4104	1484235	2131441
4105	1484588	2131067
4106	1484956	2130715
4107	1485293	2130318
4108	1485636	2129929
4109	1485981	2129545
4110	1486337	2129175
4111	1486678	2128784
4112	1487027	2128405
4113	1487379	2128029
4114	1487737	2127662
4115	1488089	2127288
4116	1488426	2126891
4117	1488778	2126516
4118	1489121	2126129
4119	1489482	2125765
4120	1489816	2125366
4121	1490175	2125001
4122	1490516	2124609
4123	1490858	2124220
4124	1491214	2123850
4125	1491598	2123521
4126	1492011	2123233
4127	1492373	2122872
4128	1492713	2122479
4129	1493051	2122085
4130	1493460	2121791
4131	1493804	2121404
4132	1494147	2121017
4133	1494507	2120653
4134	1494877	2120303
4135	1495242	2119946
4136	1495595	2119573
4137	1495928	2119171
4138	1496267	2118779
4139	1496602	2118379
4140	1496972	2118029
4141	1497327	2117659
4142	1497672	2117274
4143	1498012	2116882
4144	1498356	2116496
4145	1498699	2116108
4146	1499039	2115717
4147	1499389	2115339
4148	1499749	2114976
4149	1500085	2114578
4150	1500446	2114216
4151	1500805	2113851
4152	1501143	2113457
4153	1501505	2113095
4154	1501865	2112732
4155	1502205	2112340
4156	1502537	2111937
4157	1502879	2111550
4158	1503215	2111152
4159	1503562	2110770
4160	1503915	2110397
4161	1504292	2110057
4162	1504636	2109671
4163	1505018	2109339
4164	1505367	2108959
4165	1505700	2108558
4166	1506038	2108164
4167	1506377	2107771
4168	1506741	2107413
4169	1507107	2107058
4170	1507454	2106678
4171	1507797	2106289
4172	1508166	2105939
4173	1508511	2105555
4174	1508881	2105205
4175	1509231	2104828
4176	1509577	2104445
4177	1509925	2104066
4178	1510256	2103661
4179	1510604	2103282
4180	1510942	2102887
4181	1511298	2102519
4182	1511663	2102162
4183	1512089	2101891
4184	1512434	2101506
4185	1512779	2101122
4186	1513114	2100725
4187	1513472	2100358
4188	1513816	2099972
4189	1514154	2099579
4190	1514499	2099195
4191	1514845	2098812
4192	1515198	2098439
4193	1515537	2098048
4194	1515895	2097680
4195	1516236	2097292
4196	1516575	2096900
4197	1516920	2096515
4198	1517272	2096140
4199	1517613	2095751
4200	1517954	2095362
4201	1518296	2094974
4202	1518680	2094644
4203	1519009	2094238
4204	1519365	2093870
4205	1519718	2093496
4206	1520066	2093117
4207	1520417	2092741
4208	1520774	2092374
4209	1521106	2091972
4210	1521437	2091569
4211	1521786	2091192
4212	1522127	2090802
4213	1522507	2090466
4214	1522856	2090088
4215	1523193	2089694
4216	1523555	2089333
4217	1523892	2088939
4218	1524224	2088537
4219	1524561	2088143
4220	1524937	2087802
4221	1525276	2087410
4222	1525618	2087023
4223	1525957	2086631
4224	1526310	2086259
4225	1526654	2085873
4226	1526994	2085483
4227	1527342	2085104
4228	1527689	2084723
4229	1528044	2084354
4230	1528419	2084011
4231	1528758	2083619
4232	1529106	2083241
4233	1529536	2082972
4234	1529876	2082582
4235	1530212	2082186
4236	1530555	2081801
4237	1530903	2081422
4238	1531268	2081065
4239	1531613	2080682
4240	1531951	2080289
4241	1532311	2079926
4242	1532654	2079540
4243	1533000	2079158
4244	1533350	2078781
4245	1533708	2078416
4246	1534063	2078047
4247	1534408	2077663
4248	1534744	2077269
4249	1535088	2076884
4250	1535460	2076538
4251	1535811	2076163
4252	1536162	2075787
4253	1536509	2075408
4254	1536849	2075018
4255	1537188	2074626
4256	1537536	2074247
4257	1537892	2073878
4258	1538237	2073495
4259	1538586	2073119
4260	1538931	2072735
4261	1539271	2072345
4262	1539636	2071990
4263	1539970	2071592
4264	1540346	2071251
4265	1540718	2070905
4266	1541089	2070556
4267	1541418	2070152
4268	1541758	2069763
4269	1542124	2069407
4270	1542480	2069040
4271	1542822	2068653
4272	1543163	2068265
4273	1543500	2067872
4274	1543846	2067490
4275	1544205	2067126
4276	1544552	2066745
4277	1544896	2066362
4278	1545253	2065996
4279	1545616	2065636
4280	1545957	2065248
4281	1546288	2064847
4282	1546625	2064453
4283	1546982	2064087
4284	1547320	2063695
4285	1547651	2063294
4286	1547988	2062901
4287	1548342	2062531
4288	1548698	2062163
4289	1549058	2061800
4290	1549396	2061408
4291	1549731	2061013
4292	1550062	2060611
4293	1550413	2060237
4294	1550779	2059882
4295	1551119	2059493
4296	1551489	2059144
4297	1551849	2058782
4298	1552178	2058378
4299	1552529	2058004
4300	1552861	2057604
4301	1553200	2057214
4302	1553534	2056817
4303	1553899	2056462
4304	1554271	2056115
4305	1554644	2055769
4306	1554987	2055384
4307	1555328	2054997
4308	1555690	2054637
4309	1556023	2054240
4310	1556367	2053855
4311	1556738	2053507
4312	1557073	2053113
4313	1557415	2052727
4314	1557793	2052387
4315	1558129	2051993
4316	1558526	2051680
4317	1558875	2051304
4318	1559225	2050927
4319	1559584	2050565
4320	1559935	2050190
4321	1560270	2049796
4322	1560629	2049432
4323	1560988	2049068
4324	1561332	2048684
4325	1561669	2048292
4326	1562031	2047932
4327	1562395	2047575
4328	1562747	2047203
4329	1563085	2046811
4330	1563431	2046430
4331	1563780	2046055
4332	1564105	2045646
4333	1564444	2045256
4334	1564781	2044864
4335	1565138	2044498
4336	1565505	2044145
4337	1565879	2043800
4338	1566213	2043404
4339	1566553	2043016
4340	1566913	2042654
4341	1567251	2042264
4342	1567593	2041877
4343	1567954	2041517
4344	1568313	2041153
4345	1568652	2040764
4346	1568998	2040383
4347	1569356	2040018
4348	1569710	2039648
4349	1570051	2039262
4350	1570407	2038894
4351	1570770	2038536
4352	1571154	2038205
4353	1571505	2037832
4354	1571839	2037436
4355	1572240	2037127
4356	1572575	2036732
4357	1572917	2036347
4358	1573286	2035996
4359	1573662	2035655
4360	1574015	2035283
4361	1574367	2034911
4362	1574725	2034546
4363	1575074	2034171
4364	1575429	2033802
4365	1575788	2033438
4366	1576121	2033041
4367	1576461	2032653
4368	1576808	2032274
4369	1577213	2031970
4370	1577556	2031586
4371	1577911	2031217
4372	1578251	2030830
4373	1578609	2030466
4374	1578959	2030090
4375	1579315	2029724
4376	1579657	2029338
4377	1579995	2028948
4378	1580358	2028589
4379	1580704	2028210
4380	1581039	2027815
4381	1581394	2027447
4382	1581741	2027068
4383	1582091	2026694
4384	1582476	2026364
4385	1582838	2026004
4386	1583175	2025612
4387	1583513	2025222
4388	1583861	2024845
4389	1584203	2024460
4390	1584571	2024109
4391	1584939	2023756
4392	1585286	2023378
4393	1585672	2023049
4394	1586012	2022662
4395	1586375	2022303
4396	1586725	2021929
4397	1587074	2021552
4398	1587449	2021210
4399	1587809	2020848
4400	1588192	2020515
4401	1588533	2020129
4402	1588873	2019742
4403	1589213	2019354
4404	1589571	2018990
4405	1589923	2018617
4406	1590264	2018232
4407	1590605	2017845
4408	1590953	2017469
4409	1591291	2017079
4410	1591640	2016703
4411	1591978	2016313
4412	1592330	2015941
4413	1592687	2015575
4414	1593058	2015227
4415	1593403	2014847
4416	1593767	2014490
4417	1594138	2014142
4418	1594493	2013774
4419	1594865	2013427
4420	1595205	2013039
4421	1595555	2012665
4422	1595913	2012301
4423	1596254	2011916
4424	1596597	2011532
4425	1596949	2011160
4426	1597287	2010770
4427	1597627	2010383
4428	1597994	2010030
4429	1598327	2009635
4430	1598675	2009258
4431	1599018	2008875
4432	1599370	2008504
4433	1599731	2008143
4434	1600080	2007767
4435	1600426	2007387
4436	1600759	2006992
4437	1601094	2006599
4438	1601443	2006223
4439	1601785	2005839
4440	1602148	2005481
4441	1602496	2005104
4442	1602862	2004751
4443	1603198	2004359
4444	1603570	2004011
4445	1603914	2003630
4446	1604260	2003251
4447	1604627	2002898
4448	1604999	2002551
4449	1605385	2002222
4450	1605748	2001864
4451	1606099	2001491
4452	1606439	2001104
4453	1606818	2000766
4454	1607155	2000376
4455	1607485	1999977
4456	1607822	1999586
4457	1608175	1999217
4458	1608551	1998875
4459	1608883	1998478
4460	1609216	1998083
4461	1609553	1997693
4462	1609897	1997311
4463	1610255	1996947
4464	1610592	1996557
4465	1610957	1996202
4466	1611314	1995836
4467	1611682	1995485
4468	1612053	1995137
4469	1612413	1994775
4470	1612747	1994382
4471	1613081	1993988
4472	1613429	1993611
4473	1613773	1993229
4474	1614111	1992840
4475	1614490	1992503
4476	1614830	1992116
4477	1615166	1991726
4478	1615506	1991339
4479	1615879	1990994
4480	1616236	1990628
4481	1616567	1990231
4482	1616912	1989852
4483	1617273	1989491
4484	1617626	1989121
4485	1617972	1988742
4486	1618350	1988403
4487	1618707	1988037
4488	1619054	1987661
4489	1619460	1987355
4490	1619813	1986985
4491	1620182	1986635
4492	1620535	1986265
4493	1620902	1985912
4494	1621245	1985529
4495	1621642	1985213
4496	1621971	1984814
4497	1622320	1984439
4498	1622664	1984057
4499	1623011	1983680
4500	1623362	1983307
4501	1623738	1982965
4502	1624069	1982569
4503	1624396	1982167
4504	1624731	1981776
4505	1625108	1981435
4506	1625442	1981042
4507	1625780	1980653
4508	1626122	1980270
4509	1626481	1979907
4510	1626826	1979527
4511	1627175	1979153
4512	1627559	1978820
4513	1627889	1978422
4514	1628244	1978055
4515	1628608	1977699
4516	1629002	1977378
4517	1629365	1977020
4518	1629707	1976638
4519	1630065	1976273
4520	1630412	1975897
4521	1630751	1975510
4522	1631091	1975124
4523	1631435	1974743
4524	1631824	1974417
4525	1632180	1974051
4526	1632524	1973671
4527	1632858	1973277
4528	1633189	1972880
4529	1633557	1972529
4530	1633906	1972155
4531	1634244	1971766
4532	1634585	1971382
4533	1634947	1971024
4534	1635302	1970656
4535	1635648	1970278
4536	1636001	1969909
4537	1636351	1969534
4538	1636678	1969135
4539	1637036	1968770
4540	1637400	1968414
4541	1637747	1968037
4542	1638103	1967671
4543	1638442	1967284
4544	1638782	1966899
4545	1639133	1966527
4546	1639466	1966134
4547	1639799	1965740
4548	1640143	1965359
4549	1640495	1964988
4550	1640827	1964594
4551	1641162	1964203
4552	1641495	1963809
4553	1641898	1963500
4554	1642253	1963133
4555	1642590	1962744
4556	1642930	1962359
4557	1643287	1961994
4558	1643645	1961631
4559	1643990	1961251
4560	1644333	1960870
4561	1644712	1960532
4562	1645050	1960144
4563	1645387	1959755
4564	1645732	1959377
4565	1646086	1959008
4566	1646417	1958613
4567	1646783	1958258
4568	1647109	1957857
4569	1647461	1957487
4570	1647803	1957104
4571	1648164	1956745
4572	1648518	1956376
4573	1648858	1955991
4574	1649197	1955605
4575	1649538	1955221
4576	1649897	1954859
4577	1650236	1954474
4578	1650602	1954120
4579	1650947	1953741
4580	1651292	1953362
4581	1651638	1952985
4582	1652001	1952627
4583	1652352	1952255
4584	1652734	1951921
4585	1653085	1951549
4586	1653438	1951179
4587	1653761	1950775
4588	1654111	1950402
4589	1654466	1950035
4590	1654823	1949671
4591	1655178	1949304
4592	1655525	1948927
4593	1655880	1948561
4594	1656216	1948171
4595	1656553	1947783
4596	1656897	1947404
4597	1657244	1947027
4598	1657618	1946683
4599	1657961	1946302
4600	1658300	1945917
4601	1658643	1945536
4602	1658994	1945164
4603	1659384	1944839
4604	1659715	1944444
4605	1660090	1944100
4606	1660434	1943721
4607	1660803	1943370
4608	1661144	1942987
4609	1661494	1942614
4610	1661831	1942226
4611	1662193	1941868
4612	1662542	1941494
4613	1662874	1941100
4614	1663207	1940709
4615	1663560	1940339
4616	1663912	1939969
4617	1664263	1939599
4618	1664623	1939237
4619	1664960	1938849
4620	1665300	1938466
4621	1665638	1938080
4622	1665975	1937692
4623	1666314	1937306
4624	1666686	1936960
4625	1667056	1936611
4626	1667390	1936219
4627	1667729	1935834
4628	1668060	1935440
4629	1668400	1935056
4630	1668773	1934711
4631	1669112	1934325
4632	1669468	1933960
4633	1669812	1933580
4634	1670157	1933202
4635	1670504	1932826
4636	1670853	1932453
4637	1671192	1932068
4638	1671559	1931715
4639	1671896	1931328
4640	1672243	1930952
4641	1672613	1930603
4642	1672949	1930215
4643	1673298	1929841
4644	1673635	1929455
4645	1673988	1929086
4646	1674346	1928722
4647	1674700	1928355
4648	1675057	1927991
4649	1675468	1927689
4650	1675807	1927304
4651	1676157	1926932
4652	1676493	1926544
4653	1676831	1926158
4654	1677162	1925764
4655	1677519	1925400
4656	1677869	1925027
4657	1678227	1924665
4658	1678563	1924276
4659	1678913	1923905
4660	1679252	1923520
4661	1679595	1923140
4662	1679950	1922774
4663	1680311	1922414
4664	1680651	1922031
4665	1680999	1921656
4666	1681342	1921277
4667	1681721	1920938
4668	1682079	1920575
4669	1682449	1920226
4670	1682800	1919854
4671	1683164	1919499
4672	1683507	1919118
4673	1683847	1918735
4674	1684187	1918352
4675	1684541	1917985
4676	1684890	1917611
4677	1685222	1917219
4678	1685591	1916869
4679	1685946	1916502
4680	1686292	1916127
4681	1686648	1915761
4682	1686999	1915390
4683	1687337	1915005
4684	1687726	1914678
4685	1688086	1914317
4686	1688440	1913949
4687	1688786	1913573
4688	1689138	1913203
4689	1689475	1912817
4690	1689809	1912428
4691	1690151	1912046
4692	1690517	1911693
4693	1690914	1911375
4694	1691252	1910988
4695	1691609	1910624
4696	1691963	1910258
4697	1692316	1909889
4698	1692652	1909502
4699	1692991	1909118
4700	1693342	1908747
4701	1693681	1908363
4702	1694017	1907975
4703	1694353	1907588
4704	1694701	1907214
4705	1695055	1906847
4706	1695399	1906469
4707	1695781	1906133
4708	1696127	1905757
4709	1696473	1905381
4710	1696814	1904999
4711	1697177	1904642
4712	1697521	1904263
4713	1697861	1903881
4714	1698206	1903503
4715	1698562	1903139
4716	1698934	1902792
4717	1699284	1902420
4718	1699625	1902038
4719	1699999	1901694
4720	1700348	1901322
4721	1700744	1901001
4722	1701107	1900645
4723	1701454	1900269
4724	1701837	1899935
4725	1702234	1899615
4726	1702570	1899229
4727	1702917	1898853
4728	1703266	1898480
4729	1703605	1898097
4730	1703963	1897735
4731	1704311	1897360
4732	1704659	1896987
4733	1705001	1896606
4734	1705347	1896231
4735	1705715	1895879
4736	1706067	1895510
4737	1706454	1895179
4738	1706791	1894794
4739	1707129	1894409
4740	1707471	1894028
4741	1707825	1893662
4742	1708190	1893307
4743	1708537	1892933
4744	1708910	1892586
4745	1709257	1892212
4746	1709587	1891818
4747	1709922	1891430
4748	1710268	1891055
4749	1710655	1890724
4750	1710996	1890342
4751	1711319	1889942
4752	1711663	1889564
4753	1711995	1889172
4754	1712334	1888789
4755	1712677	1888410
4756	1713067	1888083
4757	1713397	1887690
4758	1713731	1887300
4759	1714073	1886921
4760	1714410	1886535
4761	1714741	1886143
4762	1715089	1885769
4763	1715446	1885406
4764	1715794	1885033
4765	1716155	1884674
4766	1716492	1884289
4767	1716850	1883926
4768	1717209	1883565
4769	1717554	1883188
4770	1717907	1882821
4771	1718263	1882455
4772	1718599	1882070
4773	1718945	1881694
4774	1719319	1881349
4775	1719644	1880951
4776	1720000	1880586
4777	1720364	1880230
4778	1720703	1879848
4779	1721047	1879470
4780	1721409	1879112
4781	1721787	1878772
4782	1722129	1878392
4783	1722477	1878019
4784	1722834	1877656
4785	1723169	1877268
4786	1723505	1876882
